category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
RCTM	HSA-3700989	15	361	9606	9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000264110,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000298139,9606.ENSP00000307272,9606.ENSP00000310356,9606.ENSP00000324856,9606.ENSP00000356832,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000388107,9606.ENSP00000428426,9606.ENSP00000441927	MDM2,BARD1,ATF2,CDK2,PML,WRN,RPTOR,RMI2,STK11,SGK1,CHEK2,CDK1,UBA52,TCEA1,SESN3	4.8e-08	9.12e-06	Transcriptional Regulation by TP53
RCTM	HSA-5693532	10	149	9606	9606.ENSP00000244537,9606.ENSP00000260947,9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000298139,9606.ENSP00000305480,9606.ENSP00000310356,9606.ENSP00000336701,9606.ENSP00000372023,9606.ENSP00000388107	H4C6,BARD1,POLQ,CDK2,WRN,FEN1,RMI2,RAD51C,CHEK2,UBA52	1.48e-07	2.59e-05	DNA Double-Strand Break Repair
RCTM	HSA-5693538	9	119	9606	9606.ENSP00000244537,9606.ENSP00000260947,9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000298139,9606.ENSP00000305480,9606.ENSP00000310356,9606.ENSP00000336701,9606.ENSP00000388107	H4C6,BARD1,POLQ,CDK2,WRN,FEN1,RMI2,RAD51C,UBA52	2.45e-07	4e-05	Homology Directed Repair
RCTM	HSA-6804757	6	35	9606	9606.ENSP00000258149,9606.ENSP00000266970,9606.ENSP00000356832,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000388107	MDM2,CDK2,SGK1,CHEK2,CDK1,UBA52	3.43e-07	5.23e-05	Regulation of TP53 Degradation
RCTM	HSA-2559580	8	92	9606	9606.ENSP00000244537,9606.ENSP00000258149,9606.ENSP00000262662,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000333277,9606.ENSP00000388107,9606.ENSP00000410402	H4C6,MDM2,CDKN2C,SUZ12,EZH2,H3C13,UBA52,MAP2K4	4.35e-07	5.84e-05	Oxidative Stress Induced Senescence
RCTM	HSA-6804756	8	92	9606	9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000266970,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000324856,9606.ENSP00000372023,9606.ENSP00000388107	MDM2,BARD1,CDK2,WRN,RMI2,STK11,CHEK2,UBA52	4.35e-07	5.84e-05	Regulation of TP53 Activity through Phosphorylation
RCTM	HSA-9031628	6	39	9606	9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000264110,9606.ENSP00000356832,9606.ENSP00000363689	EGR1,EGR2,JUND,ATF2,SGK1,ID3	6.08e-07	7.31e-05	NGF-stimulated transcription
RCTM	HSA-449147	15	453	9606	9606.ENSP00000229135,9606.ENSP00000262741,9606.ENSP00000264110,9606.ENSP00000279146,9606.ENSP00000333277,9606.ENSP00000338010,9606.ENSP00000339527,9606.ENSP00000351255,9606.ENSP00000362608,9606.ENSP00000368632,9606.ENSP00000388107,9606.ENSP00000398698,9606.ENSP00000410402,9606.ENSP00000432511,9606.ENSP00000494373	IFNG,PIK3R3,ATF2,AIP,H3C13,IL21R,FOXO3,STAT4,PIM1,GATA3,UBA52,TNF,MAP2K4,JAK3,MTAP	7.94e-07	9.06e-05	Signaling by Interleukins
RCTM	HSA-9006934	16	521	9606	9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000264110,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000321797,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000363689,9606.ENSP00000371790,9606.ENSP00000388107,9606.ENSP00000432511,9606.ENSP00000478927	EGR1,EGR2,JUND,PIK3R3,GAB1,ATF2,NCOR1,ERBB2,FGF8,SGK1,RIT1,ID3,FGF9,UBA52,JAK3,YAP1	8.73e-07	9.49e-05	Signaling by Receptor Tyrosine Kinases
RCTM	HSA-2219528	8	105	9606	9606.ENSP00000258149,9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000269571,9606.ENSP00000321797,9606.ENSP00000324890,9606.ENSP00000339527,9606.ENSP00000371790	MDM2,PIK3R3,GAB1,ERBB2,FGF8,CD28,FOXO3,FGF9	1.11e-06	0.00012	PI3K/AKT Signaling in Cancer
RCTM	HSA-73894	12	310	9606	9606.ENSP00000244537,9606.ENSP00000260947,9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000298139,9606.ENSP00000305480,9606.ENSP00000310356,9606.ENSP00000336701,9606.ENSP00000364589,9606.ENSP00000372023,9606.ENSP00000388107,9606.ENSP00000428426	H4C6,BARD1,POLQ,CDK2,WRN,FEN1,RMI2,RAD51C,CUL4A,CHEK2,UBA52,TCEA1	2.3e-06	0.00023	DNA Repair
RCTM	HSA-8878171	10	206	9606	9606.ENSP00000229135,9606.ENSP00000244537,9606.ENSP00000262965,9606.ENSP00000268058,9606.ENSP00000333277,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000388107,9606.ENSP00000478927,9606.ENSP00000497102	IFNG,H4C6,TCF3,PML,H3C13,GATA1,GATA3,UBA52,YAP1,CTLA4	2.45e-06	0.00023	Transcriptional regulation by RUNX1
RCTM	HSA-2559583	9	163	9606	9606.ENSP00000244537,9606.ENSP00000258149,9606.ENSP00000262662,9606.ENSP00000266970,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000333277,9606.ENSP00000388107,9606.ENSP00000410402	H4C6,MDM2,CDKN2C,CDK2,SUZ12,EZH2,H3C13,UBA52,MAP2K4	2.93e-06	0.00027	Cellular Senescence
RCTM	HSA-1640170	17	658	9606	9606.ENSP00000244537,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000262662,9606.ENSP00000266970,9606.ENSP00000287598,9606.ENSP00000298139,9606.ENSP00000305480,9606.ENSP00000306999,9606.ENSP00000310356,9606.ENSP00000333277,9606.ENSP00000336701,9606.ENSP00000355812,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000388107,9606.ENSP00000411532	H4C6,MDM2,BARD1,CDKN2C,CDK2,BUB1B,WRN,FEN1,ESCO2,RMI2,H3C13,RAD51C,FGFR1OP,CHEK2,CDK1,UBA52,TOP2A	3.83e-06	0.00034	Cell Cycle
RCTM	HSA-5617472	7	91	9606	9606.ENSP00000242480,9606.ENSP00000244537,9606.ENSP00000268712,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000333277,9606.ENSP00000405890	EGR2,H4C6,NCOR1,SUZ12,EZH2,H3C13,PBX1	5.02e-06	0.00042	Activation of anterior HOX genes in hindbrain development during early embryogenesis
RCTM	HSA-166520	8	134	9606	9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000262995,9606.ENSP00000264110,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000363689	EGR1,EGR2,JUND,GAB1,ATF2,SGK1,RIT1,ID3	6.16e-06	0.00049	Signaling by NTRKs
RCTM	HSA-8939236	7	98	9606	9606.ENSP00000244537,9606.ENSP00000262965,9606.ENSP00000333277,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000388107,9606.ENSP00000478927	H4C6,TCF3,H3C13,GATA1,GATA3,UBA52,YAP1	7.94e-06	0.00058	RUNX1 regulates transcription of genes involved in differentiation of HSCs
RCTM	HSA-9609690	7	102	9606	9606.ENSP00000244537,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000333277,9606.ENSP00000405574	H4C6,PML,NCOR1,SUZ12,EZH2,H3C13,TBL1XR1	1.02e-05	0.00072	HCMV Early Events
RCTM	HSA-168256	31	1979	9606	9606.ENSP00000053243,9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000239938,9606.ENSP00000262741,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000268058,9606.ENSP00000275015,9606.ENSP00000279146,9606.ENSP00000294129,9606.ENSP00000324890,9606.ENSP00000330349,9606.ENSP00000333277,9606.ENSP00000338010,9606.ENSP00000339527,9606.ENSP00000351255,9606.ENSP00000358501,9606.ENSP00000360181,9606.ENSP00000362608,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000376544,9606.ENSP00000388107,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000410402,9606.ENSP00000410481,9606.ENSP00000432511,9606.ENSP00000494373,9606.ENSP00000497102	TNFRSF17,CD79A,IFNG,EGR1,PIK3R3,BIRC3,ATF2,PML,NFKBIE,AIP,NCKIPSD,CD28,DDX41,H3C13,IL21R,FOXO3,STAT4,CD58,SH2D1A,PIM1,GATA3,DSP,CD79B,UBA52,TNF,HLA-B,MAP2K4,LTB,JAK3,MTAP,CTLA4	1.2e-05	0.00083	Immune System
RCTM	HSA-69481	8	149	9606	9606.ENSP00000244537,9606.ENSP00000260947,9606.ENSP00000266970,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000388107	H4C6,BARD1,CDK2,WRN,RMI2,CHEK2,CDK1,UBA52	1.29e-05	0.00086	G2/M Checkpoints
RCTM	HSA-199418	7	113	9606	9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000269571,9606.ENSP00000321797,9606.ENSP00000324890,9606.ENSP00000371790,9606.ENSP00000457991	PIK3R3,GAB1,ERBB2,FGF8,CD28,FGF9,PHLPP2	1.91e-05	0.0012	Negative regulation of the PI3K/AKT network
RCTM	HSA-2262752	17	747	9606	9606.ENSP00000244537,9606.ENSP00000258149,9606.ENSP00000262662,9606.ENSP00000264110,9606.ENSP00000266970,9606.ENSP00000268712,9606.ENSP00000302961,9606.ENSP00000307272,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000333277,9606.ENSP00000346001,9606.ENSP00000364805,9606.ENSP00000388107,9606.ENSP00000405574,9606.ENSP00000410402,9606.ENSP00000448665	H4C6,MDM2,CDKN2C,ATF2,CDK2,NCOR1,HSPA4,RPTOR,SUZ12,EZH2,H3C13,RPL3,HSPA1L,UBA52,TBL1XR1,MAP2K4,DDIT3	1.92e-05	0.0012	Cellular responses to stress
RCTM	HSA-5693567	7	113	9606	9606.ENSP00000244537,9606.ENSP00000260947,9606.ENSP00000266970,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000336701,9606.ENSP00000388107	H4C6,BARD1,CDK2,WRN,RMI2,RAD51C,UBA52	1.91e-05	0.0012	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
RCTM	HSA-187037	7	115	9606	9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000264110,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000363689	EGR1,EGR2,JUND,ATF2,SGK1,RIT1,ID3	2.12e-05	0.0013	Signaling by NTRK1 (TRKA)
RCTM	HSA-2219530	6	78	9606	9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000269571,9606.ENSP00000321797,9606.ENSP00000324890,9606.ENSP00000371790	PIK3R3,GAB1,ERBB2,FGF8,CD28,FGF9	2.44e-05	0.0013	Constitutive Signaling by Aberrant PI3K in Cancer
RCTM	HSA-5663205	19	917	9606	9606.ENSP00000221972,9606.ENSP00000244537,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000294129,9606.ENSP00000305480,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000324890,9606.ENSP00000333277,9606.ENSP00000346001,9606.ENSP00000347602,9606.ENSP00000376544,9606.ENSP00000388107,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000410402,9606.ENSP00000428426,9606.ENSP00000432511	CD79A,H4C6,PML,NCOR1,NCKIPSD,FEN1,SUZ12,EZH2,CD28,H3C13,RPL3,ARID4A,CD79B,UBA52,HLA-B,TBL1XR1,MAP2K4,TCEA1,JAK3	2.16e-05	0.0013	Infectious disease
RCTM	HSA-69473	6	77	9606	9606.ENSP00000244537,9606.ENSP00000260947,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000372023,9606.ENSP00000378699	H4C6,BARD1,WRN,RMI2,CHEK2,CDK1	2.28e-05	0.0013	G2/M DNA damage checkpoint
RCTM	HSA-69620	10	272	9606	9606.ENSP00000244537,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000266970,9606.ENSP00000287598,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000388107	H4C6,MDM2,BARD1,CDK2,BUB1B,WRN,RMI2,CHEK2,CDK1,UBA52	2.53e-05	0.0013	Cell Cycle Checkpoints
RCTM	HSA-5693607	6	80	9606	9606.ENSP00000244537,9606.ENSP00000260947,9606.ENSP00000266970,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000388107	H4C6,BARD1,CDK2,WRN,RMI2,UBA52	2.79e-05	0.0014	Processing of DNA double-strand break ends
RCTM	HSA-400685	4	24	9606	9606.ENSP00000246792,9606.ENSP00000269571,9606.ENSP00000379616,9606.ENSP00000380942	RRAS,ERBB2,MYH11,ARHGEF12	3.81e-05	0.0019	Sema4D in semaphorin signaling
RCTM	HSA-9701192	4	24	9606	9606.ENSP00000260947,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000336701	BARD1,WRN,RMI2,RAD51C	3.81e-05	0.0019	Defective homologous recombination repair (HRR) due to BRCA1 loss of function
RCTM	HSA-9704331	4	24	9606	9606.ENSP00000260947,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000336701	BARD1,WRN,RMI2,RAD51C	3.81e-05	0.0019	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function
RCTM	HSA-9704646	4	24	9606	9606.ENSP00000260947,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000336701	BARD1,WRN,RMI2,RAD51C	3.81e-05	0.0019	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function
RCTM	HSA-9709603	4	24	9606	9606.ENSP00000260947,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000336701	BARD1,WRN,RMI2,RAD51C	3.81e-05	0.0019	Impaired BRCA2 binding to PALB2
RCTM	HSA-5693554	4	26	9606	9606.ENSP00000260947,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000336701	BARD1,WRN,RMI2,RAD51C	5.05e-05	0.0022	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)
RCTM	HSA-3247509	9	238	9606	9606.ENSP00000244537,9606.ENSP00000264110,9606.ENSP00000268712,9606.ENSP00000279873,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000333277,9606.ENSP00000347602,9606.ENSP00000405574	H4C6,ATF2,NCOR1,ARID5B,SUZ12,EZH2,H3C13,ARID4A,TBL1XR1	5.28e-05	0.0023	Chromatin modifying enzymes
RCTM	HSA-6807070	7	138	9606	9606.ENSP00000239938,9606.ENSP00000264110,9606.ENSP00000268058,9606.ENSP00000307272,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000388107	EGR1,ATF2,PML,RPTOR,SUZ12,EZH2,UBA52	6.42e-05	0.0027	PTEN Regulation
RCTM	HSA-3214815	5	59	9606	9606.ENSP00000244537,9606.ENSP00000268712,9606.ENSP00000333277,9606.ENSP00000347602,9606.ENSP00000405574	H4C6,NCOR1,H3C13,ARID4A,TBL1XR1	7.76e-05	0.0032	HDACs deacetylate histones
RCTM	HSA-9616222	5	59	9606	9606.ENSP00000244537,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000333277,9606.ENSP00000498653	H4C6,CDK2,PML,H3C13,DEK	7.76e-05	0.0032	Transcriptional regulation of granulopoiesis
RCTM	HSA-8943724	5	60	9606	9606.ENSP00000239938,9606.ENSP00000264110,9606.ENSP00000307272,9606.ENSP00000316578,9606.ENSP00000320147	EGR1,ATF2,RPTOR,SUZ12,EZH2	8.36e-05	0.0033	Regulation of PTEN gene transcription
RCTM	HSA-9020958	3	10	9606	9606.ENSP00000338010,9606.ENSP00000351255,9606.ENSP00000432511	IL21R,STAT4,JAK3	8.58e-05	0.0033	Interleukin-21 signaling
RCTM	HSA-5693568	4	32	9606	9606.ENSP00000260947,9606.ENSP00000298139,9606.ENSP00000310356,9606.ENSP00000336701	BARD1,WRN,RMI2,RAD51C	0.00011	0.004	Resolution of D-loop Structures through Holliday Junction Intermediates
RCTM	HSA-6811558	6	106	9606	9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000269571,9606.ENSP00000321797,9606.ENSP00000324890,9606.ENSP00000371790	PIK3R3,GAB1,ERBB2,FGF8,CD28,FGF9	0.00012	0.0044	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling
RCTM	HSA-9006931	9	265	9606	9606.ENSP00000244537,9606.ENSP00000252818,9606.ENSP00000262741,9606.ENSP00000264110,9606.ENSP00000268712,9606.ENSP00000333277,9606.ENSP00000339527,9606.ENSP00000368632,9606.ENSP00000405574	H4C6,JUND,PIK3R3,ATF2,NCOR1,H3C13,FOXO3,GATA3,TBL1XR1	0.00012	0.0044	Signaling by Nuclear Receptors
