category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Process	GO:0045892	33	1322	9606	9606.ENSP00000229135,9606.ENSP00000239938,9606.ENSP00000252818,9606.ENSP00000258149,9606.ENSP00000261438,9606.ENSP00000262965,9606.ENSP00000264110,9606.ENSP00000266269,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000274063,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000347602,9606.ENSP00000356405,9606.ENSP00000363689,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000371790,9606.ENSP00000376276,9606.ENSP00000398698,9606.ENSP00000405574,9606.ENSP00000419153,9606.ENSP00000448665,9606.ENSP00000478927,9606.ENSP00000491215	IFNG,EGR1,JUND,MDM2,KLF3,TCF3,ATF2,PATZ1,CDK2,PML,NCOR1,SFRP2,ARID5B,JAZF1,SUZ12,EZH2,OLIG2,PTCH1,EZR,FOXO3,ARID4A,CDC73,ID3,GATA1,GATA3,FGF9,SRSF2,TNF,TBL1XR1,ZBTB20,DDIT3,YAP1,HNRNPU	1.04e-10	4.27e-08	Negative regulation of transcription, DNA-templated
Process	GO:0045934	36	1562	9606	9606.ENSP00000229135,9606.ENSP00000239938,9606.ENSP00000252818,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000261438,9606.ENSP00000262965,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266269,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000274063,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000310356,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000347602,9606.ENSP00000356405,9606.ENSP00000363689,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000371790,9606.ENSP00000376276,9606.ENSP00000398698,9606.ENSP00000405574,9606.ENSP00000419153,9606.ENSP00000448665,9606.ENSP00000478927,9606.ENSP00000491215	IFNG,EGR1,JUND,MDM2,BARD1,KLF3,TCF3,ATF2,POLQ,PATZ1,CDK2,PML,NCOR1,SFRP2,ARID5B,JAZF1,RMI2,SUZ12,EZH2,OLIG2,PTCH1,EZR,FOXO3,ARID4A,CDC73,ID3,GATA1,GATA3,FGF9,SRSF2,TNF,TBL1XR1,ZBTB20,DDIT3,YAP1,HNRNPU	1.05e-10	4.27e-08	Negative regulation of nucleobase-containing compound metabolic process
Process	GO:0045321	22	574	9606	9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000239938,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000264110,9606.ENSP00000266269,9606.ENSP00000269571,9606.ENSP00000295408,9606.ENSP00000320147,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000338010,9606.ENSP00000339477,9606.ENSP00000368632,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000381097,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000405890,9606.ENSP00000432511	CD79A,IFNG,EGR1,PIK3R3,TCF3,ATF2,PATZ1,ERBB2,MERTK,EZH2,STK11,CD28,IL21R,ICOSLG,GATA3,CD79B,POU2AF1,EPHB1,PRF1,TNF,PBX1,JAK3	1.16e-10	4.28e-08	Leukocyte activation
Process	GO:0080090	77	5899	9606	9606.ENSP00000229135,9606.ENSP00000233893,9606.ENSP00000237696,9606.ENSP00000237853,9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000261438,9606.ENSP00000262662,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266269,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000274063,9606.ENSP00000275015,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000287598,9606.ENSP00000292782,9606.ENSP00000298139,9606.ENSP00000306522,9606.ENSP00000306999,9606.ENSP00000307272,9606.ENSP00000310356,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000336747,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000347602,9606.ENSP00000351255,9606.ENSP00000351280,9606.ENSP00000355812,9606.ENSP00000356405,9606.ENSP00000356832,9606.ENSP00000358799,9606.ENSP00000362608,9606.ENSP00000363689,9606.ENSP00000364589,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000371790,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376786,9606.ENSP00000378699,9606.ENSP00000398698,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000410402,9606.ENSP00000411532,9606.ENSP00000419153,9606.ENSP00000428426,9606.ENSP00000432511,9606.ENSP00000448665,9606.ENSP00000451506,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000498653	IFNG,HSPE1,RARRES1,ELL2,EGR1,EGR2,JUND,MDM2,BARD1,KLF3,CDKN2C,PIK3R3,TCF3,BIRC3,ATF2,POLQ,PATZ1,CDK2,PML,NCOR1,ERBB2,SFRP2,NFKBIE,GNA12,AIP,ARID5B,JAZF1,BUB1B,DCUN1D1,WRN,CAMTA1,ESCO2,RPTOR,RMI2,SUZ12,EZH2,FGF8,EBF1,STK11,CD28,OLIG2,PTCH1,HIP1,EZR,FOXO3,ARID4A,STAT4,ZNF429,FGFR1OP,CDC73,SGK1,RBM15,PIM1,ID3,CUL4A,GATA1,GATA3,FGF9,CHEK2,SP140,TFRC,SRSF2,POU2AF1,CDK1,TNF,TBL1XR1,PBX1,MAP2K4,TOP2A,ZBTB20,TCEA1,JAK3,DDIT3,TCL1A,YAP1,HNRNPU,DEK	1.14e-10	4.28e-08	Regulation of primary metabolic process
Process	GO:0051239	49	2749	9606	9606.ENSP00000229135,9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000244537,9606.ENSP00000246792,9606.ENSP00000258149,9606.ENSP00000262995,9606.ENSP00000264110,9606.ENSP00000266269,9606.ENSP00000268058,9606.ENSP00000269571,9606.ENSP00000273857,9606.ENSP00000274063,9606.ENSP00000295408,9606.ENSP00000305699,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000339527,9606.ENSP00000347602,9606.ENSP00000356379,9606.ENSP00000356405,9606.ENSP00000356832,9606.ENSP00000358501,9606.ENSP00000358799,9606.ENSP00000362608,9606.ENSP00000364589,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000371790,9606.ENSP00000376197,9606.ENSP00000376786,9606.ENSP00000378699,9606.ENSP00000381097,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405890,9606.ENSP00000410481,9606.ENSP00000419153,9606.ENSP00000432511,9606.ENSP00000448665,9606.ENSP00000478927,9606.ENSP00000497102	IFNG,EGR1,EGR2,H4C6,RRAS,MDM2,GAB1,ATF2,PATZ1,PML,ERBB2,CORIN,SFRP2,MERTK,HOOK3,EZH2,FGF8,STK11,CD28,OLIG2,PTCH1,EZR,ICOSLG,FOXO3,ARID4A,ASPM,CDC73,SGK1,CD58,RBM15,PIM1,CUL4A,GATA1,GATA3,DSP,FGF9,TFRC,POU2AF1,CDK1,EPHB1,TNF,HLA-B,PBX1,LTB,ZBTB20,JAK3,DDIT3,YAP1,CTLA4	1.25e-10	4.44e-08	Regulation of multicellular organismal process
Process	GO:0050789	115	11655	9606	9606.ENSP00000053243,9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000233893,9606.ENSP00000237696,9606.ENSP00000237853,9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000244537,9606.ENSP00000246792,9606.ENSP00000252818,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000261438,9606.ENSP00000262662,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000262995,9606.ENSP00000263209,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266269,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000273857,9606.ENSP00000274063,9606.ENSP00000275015,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000287598,9606.ENSP00000292782,9606.ENSP00000294129,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000305480,9606.ENSP00000305699,9606.ENSP00000306522,9606.ENSP00000306999,9606.ENSP00000307272,9606.ENSP00000310356,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000338010,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000339527,9606.ENSP00000347409,9606.ENSP00000347602,9606.ENSP00000351255,9606.ENSP00000351280,9606.ENSP00000352798,9606.ENSP00000354522,9606.ENSP00000355812,9606.ENSP00000356379,9606.ENSP00000356405,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000358501,9606.ENSP00000358799,9606.ENSP00000360181,9606.ENSP00000360764,9606.ENSP00000360944,9606.ENSP00000362608,9606.ENSP00000363689,9606.ENSP00000364589,9606.ENSP00000364805,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000371790,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000378578,9606.ENSP00000378699,9606.ENSP00000380942,9606.ENSP00000381097,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000410402,9606.ENSP00000410481,9606.ENSP00000411532,9606.ENSP00000419153,9606.ENSP00000428426,9606.ENSP00000431012,9606.ENSP00000432511,9606.ENSP00000441927,9606.ENSP00000448665,9606.ENSP00000451506,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000497102,9606.ENSP00000498653	TNFRSF17,CD79A,IFNG,HSPE1,RARRES1,ELL2,EGR1,EGR2,H4C6,RRAS,JUND,RRAS2,MDM2,BARD1,KLF3,CDKN2C,PIK3R3,TCF3,GAB1,DGCR8,BIRC3,ATF2,POLQ,PATZ1,CDK2,PML,NCOR1,ERBB2,CORIN,SFRP2,NFKBIE,GNA12,AIP,ARID5B,JAZF1,BUB1B,DCUN1D1,NCKIPSD,MERTK,WRN,FEN1,HOOK3,CAMTA1,ESCO2,RPTOR,RMI2,SUZ12,EZH2,FGF8,EBF1,STK11,CD28,OLIG2,PTCH1,RAD51C,HIP1,IL21R,EZR,ICOSLG,FOXO3,KEL,ARID4A,STAT4,ZNF429,COL18A1,TOP1,FGFR1OP,ASPM,CDC73,SGK1,RIT1,SHOC2,CD58,RBM15,SH2D1A,EGFL7,STIL,PIM1,ID3,CUL4A,HSPA1L,GATA1,GATA3,DSP,FGF9,CHEK2,SP140,TFRC,SRSF2,CD79B,POU2AF1,AFF1,CDK1,ARHGEF12,EPHB1,PRF1,TNF,HLA-B,TBL1XR1,PBX1,MAP2K4,LTB,TOP2A,ZBTB20,TCEA1,ARHGEF10,JAK3,SESN3,DDIT3,TCL1A,PHLPP2,YAP1,HNRNPU,CTLA4,DEK	1.56e-10	5.43e-08	Regulation of biological process
Process	GO:0050896	91	7835	9606	9606.ENSP00000053243,9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000233893,9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000246792,9606.ENSP00000246868,9606.ENSP00000252818,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000261438,9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000268053,9606.ENSP00000268058,9606.ENSP00000269571,9606.ENSP00000274063,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000279873,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000302961,9606.ENSP00000305480,9606.ENSP00000306999,9606.ENSP00000307272,9606.ENSP00000310356,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000338010,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000339527,9606.ENSP00000346001,9606.ENSP00000351255,9606.ENSP00000354522,9606.ENSP00000356405,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000358501,9606.ENSP00000358799,9606.ENSP00000360181,9606.ENSP00000360944,9606.ENSP00000362608,9606.ENSP00000363689,9606.ENSP00000364589,9606.ENSP00000364805,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000371790,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376197,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000378699,9606.ENSP00000380942,9606.ENSP00000381097,9606.ENSP00000385814,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000410402,9606.ENSP00000410481,9606.ENSP00000411532,9606.ENSP00000419153,9606.ENSP00000432511,9606.ENSP00000441927,9606.ENSP00000448665,9606.ENSP00000451506,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000494373,9606.ENSP00000497102,9606.ENSP00000498653	TNFRSF17,CD79A,IFNG,HSPE1,EGR1,EGR2,RRAS,SBDS,JUND,RRAS2,MDM2,BARD1,KLF3,PIK3R3,GAB1,BIRC3,ATF2,POLQ,CDK2,CYP11A1,PML,ERBB2,SFRP2,GNA12,AIP,ARID5B,BUB1B,MERTK,WRN,HSPA4,FEN1,ESCO2,RPTOR,RMI2,EZH2,FGF8,STK11,CD28,PTCH1,RAD51C,HIP1,IL21R,EZR,ICOSLG,FOXO3,RPL3,STAT4,TOP1,CDC73,SGK1,RIT1,SHOC2,CD58,RBM15,SH2D1A,STIL,PIM1,ID3,CUL4A,HSPA1L,GATA1,GATA3,DSP,FGF9,CHEK2,SP140,TFRC,CD79B,POU2AF1,CDK1,ARHGEF12,EPHB1,RPAIN,PRF1,TNF,HLA-B,TBL1XR1,MAP2K4,LTB,TOP2A,ZBTB20,JAK3,SESN3,DDIT3,TCL1A,PHLPP2,YAP1,HNRNPU,MTAP,CTLA4,DEK	1.73e-10	5.79e-08	Response to stimulus
Process	GO:1903131	17	321	9606	9606.ENSP00000221972,9606.ENSP00000239938,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000264110,9606.ENSP00000266269,9606.ENSP00000269571,9606.ENSP00000295408,9606.ENSP00000320147,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000405890,9606.ENSP00000432511	CD79A,EGR1,PIK3R3,TCF3,ATF2,PATZ1,ERBB2,MERTK,EZH2,STK11,CD28,GATA1,GATA3,CD79B,POU2AF1,PBX1,JAK3	1.7e-10	5.79e-08	Mononuclear cell differentiation
Process	GO:0051253	34	1434	9606	9606.ENSP00000229135,9606.ENSP00000239938,9606.ENSP00000252818,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000261438,9606.ENSP00000262965,9606.ENSP00000264110,9606.ENSP00000266269,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000274063,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000347602,9606.ENSP00000356405,9606.ENSP00000363689,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000371790,9606.ENSP00000376276,9606.ENSP00000398698,9606.ENSP00000405574,9606.ENSP00000419153,9606.ENSP00000448665,9606.ENSP00000478927,9606.ENSP00000491215	IFNG,EGR1,JUND,MDM2,BARD1,KLF3,TCF3,ATF2,PATZ1,CDK2,PML,NCOR1,SFRP2,ARID5B,JAZF1,SUZ12,EZH2,OLIG2,PTCH1,EZR,FOXO3,ARID4A,CDC73,ID3,GATA1,GATA3,FGF9,SRSF2,TNF,TBL1XR1,ZBTB20,DDIT3,YAP1,HNRNPU	1.92e-10	6.28e-08	Negative regulation of RNA metabolic process
Process	GO:0002376	42	2121	9606	9606.ENSP00000053243,9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000239938,9606.ENSP00000246792,9606.ENSP00000246868,9606.ENSP00000261438,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266269,9606.ENSP00000268058,9606.ENSP00000269571,9606.ENSP00000274063,9606.ENSP00000295408,9606.ENSP00000306999,9606.ENSP00000307199,9606.ENSP00000320147,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000338010,9606.ENSP00000339477,9606.ENSP00000347602,9606.ENSP00000358501,9606.ENSP00000358799,9606.ENSP00000360181,9606.ENSP00000364589,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000376197,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000381097,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405890,9606.ENSP00000410481,9606.ENSP00000411532,9606.ENSP00000432511,9606.ENSP00000497102	TNFRSF17,CD79A,IFNG,EGR1,RRAS,SBDS,KLF3,PIK3R3,TCF3,ATF2,POLQ,PATZ1,PML,ERBB2,SFRP2,MERTK,ESCO2,AHSP,EZH2,STK11,CD28,IL21R,ICOSLG,ARID4A,CD58,RBM15,SH2D1A,CUL4A,GATA1,GATA3,TFRC,CD79B,POU2AF1,EPHB1,PRF1,TNF,HLA-B,PBX1,LTB,TOP2A,JAK3,CTLA4	1.98e-10	6.34e-08	Immune system process
Process	GO:0030098	16	279	9606	9606.ENSP00000221972,9606.ENSP00000239938,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000264110,9606.ENSP00000266269,9606.ENSP00000269571,9606.ENSP00000295408,9606.ENSP00000320147,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000368632,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000405890,9606.ENSP00000432511	CD79A,EGR1,PIK3R3,TCF3,ATF2,PATZ1,ERBB2,MERTK,EZH2,STK11,CD28,GATA3,CD79B,POU2AF1,PBX1,JAK3	2.01e-10	6.34e-08	Lymphocyte differentiation
Process	GO:0032501	81	6490	9606	9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000233893,9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000246792,9606.ENSP00000246868,9606.ENSP00000252818,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000261438,9606.ENSP00000261503,9606.ENSP00000262662,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000262995,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266269,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000273857,9606.ENSP00000274063,9606.ENSP00000275364,9606.ENSP00000279873,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000305480,9606.ENSP00000305699,9606.ENSP00000306522,9606.ENSP00000306999,9606.ENSP00000307199,9606.ENSP00000307272,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000347409,9606.ENSP00000347602,9606.ENSP00000352798,9606.ENSP00000354522,9606.ENSP00000356379,9606.ENSP00000356405,9606.ENSP00000356832,9606.ENSP00000358799,9606.ENSP00000360764,9606.ENSP00000360944,9606.ENSP00000363689,9606.ENSP00000364589,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000371790,9606.ENSP00000376197,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000378699,9606.ENSP00000379616,9606.ENSP00000381097,9606.ENSP00000398698,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000406229,9606.ENSP00000410402,9606.ENSP00000410481,9606.ENSP00000411532,9606.ENSP00000431012,9606.ENSP00000432511,9606.ENSP00000448665,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000491215	CD79A,IFNG,HSPE1,EGR1,EGR2,RRAS,SBDS,JUND,RRAS2,MDM2,BARD1,KLF3,SPECC1,CDKN2C,PIK3R3,TCF3,GAB1,BIRC3,ATF2,POLQ,PATZ1,PML,NCOR1,ERBB2,CORIN,SFRP2,GNA12,ARID5B,MERTK,WRN,FEN1,HOOK3,CAMTA1,ESCO2,AHSP,RPTOR,SUZ12,EZH2,FGF8,STK11,CD28,OLIG2,PTCH1,RAD51C,EZR,FOXO3,KEL,ARID4A,COL18A1,TOP1,ASPM,CDC73,SGK1,RBM15,EGFL7,STIL,ID3,CUL4A,GATA1,GATA3,DSP,FGF9,TFRC,CD79B,POU2AF1,CDK1,MYH11,EPHB1,TNF,TBL1XR1,PBX1,FAT1,MAP2K4,LTB,TOP2A,ARHGEF10,JAK3,DDIT3,PHLPP2,YAP1,HNRNPU	2.13e-10	6.47e-08	Multicellular organismal process
Process	GO:0051716	80	6357	9606	9606.ENSP00000053243,9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000246792,9606.ENSP00000246868,9606.ENSP00000252818,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000261438,9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000268053,9606.ENSP00000268058,9606.ENSP00000269571,9606.ENSP00000274063,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000279873,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000305480,9606.ENSP00000306999,9606.ENSP00000307272,9606.ENSP00000310356,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000338010,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000339527,9606.ENSP00000346001,9606.ENSP00000351255,9606.ENSP00000356405,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000358501,9606.ENSP00000358799,9606.ENSP00000360944,9606.ENSP00000362608,9606.ENSP00000363689,9606.ENSP00000364589,9606.ENSP00000364805,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000371790,9606.ENSP00000372023,9606.ENSP00000376197,9606.ENSP00000376544,9606.ENSP00000378699,9606.ENSP00000380942,9606.ENSP00000381097,9606.ENSP00000385814,9606.ENSP00000398698,9606.ENSP00000410402,9606.ENSP00000410481,9606.ENSP00000411532,9606.ENSP00000419153,9606.ENSP00000432511,9606.ENSP00000441927,9606.ENSP00000448665,9606.ENSP00000451506,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000497102,9606.ENSP00000498653	TNFRSF17,CD79A,IFNG,EGR1,EGR2,RRAS,SBDS,JUND,RRAS2,MDM2,BARD1,KLF3,PIK3R3,GAB1,BIRC3,ATF2,POLQ,CDK2,CYP11A1,PML,ERBB2,SFRP2,GNA12,AIP,ARID5B,BUB1B,MERTK,WRN,FEN1,ESCO2,RPTOR,RMI2,EZH2,FGF8,STK11,CD28,PTCH1,RAD51C,HIP1,IL21R,EZR,ICOSLG,FOXO3,RPL3,STAT4,CDC73,SGK1,RIT1,SHOC2,CD58,RBM15,STIL,PIM1,ID3,CUL4A,HSPA1L,GATA1,GATA3,FGF9,CHEK2,TFRC,CD79B,CDK1,ARHGEF12,EPHB1,RPAIN,TNF,MAP2K4,LTB,TOP2A,ZBTB20,JAK3,SESN3,DDIT3,TCL1A,PHLPP2,YAP1,HNRNPU,CTLA4,DEK	2.1e-10	6.47e-08	Cellular response to stimulus
Process	GO:0006355	55	3460	9606	9606.ENSP00000229135,9606.ENSP00000237853,9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000258149,9606.ENSP00000261438,9606.ENSP00000262965,9606.ENSP00000264110,9606.ENSP00000266269,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000274063,9606.ENSP00000275015,9606.ENSP00000279146,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000306522,9606.ENSP00000307272,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000322898,9606.ENSP00000324890,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000347602,9606.ENSP00000351255,9606.ENSP00000351280,9606.ENSP00000356405,9606.ENSP00000356832,9606.ENSP00000358799,9606.ENSP00000362608,9606.ENSP00000363689,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000371790,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376786,9606.ENSP00000398698,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000411532,9606.ENSP00000419153,9606.ENSP00000428426,9606.ENSP00000448665,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000498653	IFNG,ELL2,EGR1,EGR2,JUND,MDM2,KLF3,TCF3,ATF2,PATZ1,CDK2,PML,NCOR1,ERBB2,SFRP2,NFKBIE,AIP,ARID5B,JAZF1,CAMTA1,RPTOR,SUZ12,EZH2,EBF1,CD28,OLIG2,PTCH1,EZR,FOXO3,ARID4A,STAT4,ZNF429,CDC73,SGK1,RBM15,PIM1,ID3,GATA1,GATA3,FGF9,CHEK2,SP140,TFRC,SRSF2,POU2AF1,TNF,TBL1XR1,PBX1,TOP2A,ZBTB20,TCEA1,DDIT3,YAP1,HNRNPU,DEK	3.89e-10	1.15e-07	Regulation of transcription, DNA-templated
