category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	EFO:0004586	46	2849	9606	9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000258149,9606.ENSP00000261438,9606.ENSP00000261503,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000266269,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000275015,9606.ENSP00000275364,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000305480,9606.ENSP00000306522,9606.ENSP00000310356,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000339477,9606.ENSP00000347602,9606.ENSP00000351255,9606.ENSP00000351280,9606.ENSP00000354522,9606.ENSP00000362608,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376786,9606.ENSP00000378578,9606.ENSP00000380942,9606.ENSP00000385814,9606.ENSP00000398568,9606.ENSP00000399168,9606.ENSP00000405890,9606.ENSP00000411532,9606.ENSP00000419153,9606.ENSP00000441927,9606.ENSP00000478927	EGR2,JUND,MDM2,KLF3,SPECC1,PIK3R3,TCF3,PATZ1,PML,NCOR1,NFKBIE,GNA12,ARID5B,JAZF1,NCKIPSD,HSPA4,FEN1,CAMTA1,RMI2,EBF1,STK11,CD28,PTCH1,RAD51C,HIP1,ICOSLG,ARID4A,STAT4,ZNF429,TOP1,PIM1,GATA1,GATA3,CHEK2,SP140,POU2AF1,AFF1,ARHGEF12,RPAIN,PRF1,HLA-B,PBX1,TOP2A,ZBTB20,SESN3,YAP1	1.4e-08	1.43e-05	Complete blood cell count
HPO	HP:0000118	66	5129	9606	9606.ENSP00000221972,9606.ENSP00000237696,9606.ENSP00000237853,9606.ENSP00000242480,9606.ENSP00000246868,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000262662,9606.ENSP00000262965,9606.ENSP00000268053,9606.ENSP00000269571,9606.ENSP00000273857,9606.ENSP00000279146,9606.ENSP00000283928,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000306522,9606.ENSP00000306999,9606.ENSP00000307272,9606.ENSP00000310356,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000330349,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000338010,9606.ENSP00000338934,9606.ENSP00000352798,9606.ENSP00000354522,9606.ENSP00000356379,9606.ENSP00000356405,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000360181,9606.ENSP00000360944,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000369328,9606.ENSP00000369897,9606.ENSP00000371790,9606.ENSP00000372023,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000378578,9606.ENSP00000379616,9606.ENSP00000383295,9606.ENSP00000398568,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000419153,9606.ENSP00000431012,9606.ENSP00000432511,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000494373,9606.ENSP00000497102	CD79A,RARRES1,ELL2,EGR2,SBDS,RRAS2,MDM2,BARD1,CDKN2C,TCF3,CYP11A1,ERBB2,CORIN,AIP,JAZF1,BUB1B,MERTK,WRN,CAMTA1,ESCO2,RPTOR,RMI2,SUZ12,EZH2,FGF8,EBF1,STK11,CD28,DDX41,PTCH1,RAD51C,HIP1,IL21R,EZR,COL18A1,TOP1,ASPM,CDC73,RIT1,SHOC2,SH2D1A,STIL,GATA1,GATA3,DSP,LINGO2,CARS1,FGF9,CHEK2,TFRC,SRSF2,CD79B,AFF1,MYH11,NBEA,PRF1,HLA-B,TBL1XR1,PBX1,ZBTB20,ARHGEF10,JAK3,YAP1,HNRNPU,MTAP,CTLA4	1.82e-08	1.48e-05	Phenotypic abnormality
HPO	HP:0000951	36	1888	9606	9606.ENSP00000221972,9606.ENSP00000246868,9606.ENSP00000256196,9606.ENSP00000262965,9606.ENSP00000268053,9606.ENSP00000283928,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000306999,9606.ENSP00000310356,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000330349,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000369328,9606.ENSP00000371790,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000379616,9606.ENSP00000383295,9606.ENSP00000398568,9606.ENSP00000405574,9606.ENSP00000432511,9606.ENSP00000494373,9606.ENSP00000497102	CD79A,SBDS,RRAS2,TCF3,CYP11A1,JAZF1,BUB1B,MERTK,WRN,ESCO2,RMI2,SUZ12,EZH2,FGF8,STK11,CD28,DDX41,PTCH1,RAD51C,RIT1,SHOC2,GATA1,GATA3,DSP,LINGO2,FGF9,TFRC,SRSF2,CD79B,MYH11,NBEA,PRF1,TBL1XR1,JAK3,MTAP,CTLA4	1.58e-08	1.48e-05	Abnormality of the skin
HPO	HP:0031093	15	332	9606	9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000268053,9606.ENSP00000298139,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000372023,9606.ENSP00000405574,9606.ENSP00000419153	RRAS2,MDM2,BARD1,CYP11A1,WRN,SUZ12,EZH2,FGF8,STK11,RAD51C,RIT1,SHOC2,CHEK2,TBL1XR1,ZBTB20	1.66e-08	1.48e-05	Abnormal breast morphology
HPO	HP:0012718	23	845	9606	9606.ENSP00000221972,9606.ENSP00000246868,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000262965,9606.ENSP00000269571,9606.ENSP00000287598,9606.ENSP00000316578,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000352798,9606.ENSP00000356405,9606.ENSP00000360944,9606.ENSP00000365858,9606.ENSP00000372023,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000379616,9606.ENSP00000398568,9606.ENSP00000432511,9606.ENSP00000497102	CD79A,SBDS,RRAS2,MDM2,TCF3,ERBB2,BUB1B,SUZ12,FGF8,STK11,PTCH1,RAD51C,COL18A1,CDC73,STIL,GATA1,CHEK2,SRSF2,CD79B,MYH11,PRF1,JAK3,CTLA4	2.41e-08	1.84e-05	Morphological abnormality of the gastrointestinal tract
HPO	EFO:0004503	61	4592	9606	9606.ENSP00000237853,9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000258149,9606.ENSP00000261438,9606.ENSP00000261503,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000266269,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000275015,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000305480,9606.ENSP00000306522,9606.ENSP00000310356,9606.ENSP00000320147,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000339477,9606.ENSP00000339527,9606.ENSP00000347409,9606.ENSP00000347602,9606.ENSP00000351255,9606.ENSP00000351280,9606.ENSP00000352798,9606.ENSP00000354522,9606.ENSP00000360764,9606.ENSP00000362608,9606.ENSP00000364589,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369328,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376197,9606.ENSP00000376786,9606.ENSP00000378578,9606.ENSP00000379616,9606.ENSP00000380942,9606.ENSP00000385814,9606.ENSP00000398568,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000406229,9606.ENSP00000411532,9606.ENSP00000419153,9606.ENSP00000441927,9606.ENSP00000451506,9606.ENSP00000478927,9606.ENSP00000494373	ELL2,EGR2,JUND,MDM2,KLF3,SPECC1,PIK3R3,TCF3,PATZ1,PML,NCOR1,NFKBIE,GNA12,AIP,ARID5B,JAZF1,NCKIPSD,HSPA4,FEN1,CAMTA1,RMI2,EZH2,EBF1,STK11,CD28,PTCH1,RAD51C,HIP1,ICOSLG,FOXO3,KEL,ARID4A,STAT4,ZNF429,COL18A1,TOP1,EGFL7,PIM1,CUL4A,GATA1,GATA3,LINGO2,CHEK2,SP140,TFRC,POU2AF1,AFF1,MYH11,ARHGEF12,RPAIN,PRF1,HLA-B,TBL1XR1,PBX1,FAT1,TOP2A,ZBTB20,SESN3,TCL1A,YAP1,MTAP	3.09e-08	1.88e-05	Hematological measurement
HPO	HP:0001881	18	517	9606	9606.ENSP00000221972,9606.ENSP00000246868,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000262965,9606.ENSP00000287598,9606.ENSP00000330349,9606.ENSP00000336701,9606.ENSP00000360181,9606.ENSP00000365858,9606.ENSP00000369129,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000398568,9606.ENSP00000399168,9606.ENSP00000432511,9606.ENSP00000497102	CD79A,SBDS,RRAS2,MDM2,TCF3,BUB1B,DDX41,RAD51C,SH2D1A,GATA1,DSP,TFRC,SRSF2,CD79B,PRF1,HLA-B,JAK3,CTLA4	2.76e-08	1.88e-05	Abnormal leukocyte morphology
HPO	HP:0010987	18	517	9606	9606.ENSP00000221972,9606.ENSP00000246868,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000262965,9606.ENSP00000287598,9606.ENSP00000330349,9606.ENSP00000336701,9606.ENSP00000360181,9606.ENSP00000365858,9606.ENSP00000369129,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000398568,9606.ENSP00000399168,9606.ENSP00000432511,9606.ENSP00000497102	CD79A,SBDS,RRAS2,MDM2,TCF3,BUB1B,DDX41,RAD51C,SH2D1A,GATA1,DSP,TFRC,SRSF2,CD79B,PRF1,HLA-B,JAK3,CTLA4	2.76e-08	1.88e-05	Abnormal cellular immune system morphology
HPO	HP:0025033	23	849	9606	9606.ENSP00000221972,9606.ENSP00000246868,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000262965,9606.ENSP00000269571,9606.ENSP00000287598,9606.ENSP00000316578,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000352798,9606.ENSP00000356405,9606.ENSP00000360944,9606.ENSP00000365858,9606.ENSP00000372023,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000379616,9606.ENSP00000398568,9606.ENSP00000432511,9606.ENSP00000497102	CD79A,SBDS,RRAS2,MDM2,TCF3,ERBB2,BUB1B,SUZ12,FGF8,STK11,PTCH1,RAD51C,COL18A1,CDC73,STIL,GATA1,CHEK2,SRSF2,CD79B,MYH11,PRF1,JAK3,CTLA4	2.62e-08	1.88e-05	Abnormality of digestive system morphology
HPO	HP:0000035	22	793	9606	9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000268053,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000306999,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000356405,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000360944,9606.ENSP00000365858,9606.ENSP00000379616,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000419153	RRAS2,MDM2,CYP11A1,BUB1B,MERTK,WRN,ESCO2,SUZ12,EZH2,FGF8,STK11,PTCH1,RAD51C,CDC73,RIT1,SHOC2,STIL,GATA1,MYH11,TBL1XR1,PBX1,ZBTB20	3.64e-08	2.06e-05	Abnormal testis morphology
HPO	HP:0001287	7	41	9606	9606.ENSP00000221972,9606.ENSP00000262965,9606.ENSP00000360181,9606.ENSP00000376197,9606.ENSP00000376544,9606.ENSP00000398568,9606.ENSP00000432511	CD79A,TCF3,SH2D1A,TFRC,CD79B,PRF1,JAK3	3.55e-08	2.06e-05	Meningitis
HPO	EFO:0004308	37	2057	9606	9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000261438,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000266269,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000275015,9606.ENSP00000275364,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000310356,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000339477,9606.ENSP00000351255,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376786,9606.ENSP00000378578,9606.ENSP00000380942,9606.ENSP00000385814,9606.ENSP00000398568,9606.ENSP00000399168,9606.ENSP00000405890,9606.ENSP00000411532,9606.ENSP00000441927,9606.ENSP00000478927	EGR2,JUND,KLF3,PIK3R3,TCF3,PATZ1,PML,NCOR1,NFKBIE,GNA12,ARID5B,JAZF1,NCKIPSD,HSPA4,RMI2,EBF1,STK11,CD28,PTCH1,RAD51C,HIP1,ICOSLG,STAT4,GATA1,GATA3,CHEK2,SP140,POU2AF1,AFF1,ARHGEF12,RPAIN,PRF1,HLA-B,PBX1,TOP2A,SESN3,YAP1	4.23e-08	2.25e-05	Leukocyte count
HPO	HP:0010461	24	951	9606	9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000268053,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000306999,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000356405,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000360944,9606.ENSP00000365858,9606.ENSP00000369897,9606.ENSP00000379616,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000419153	RRAS2,MDM2,BARD1,CYP11A1,BUB1B,MERTK,WRN,ESCO2,SUZ12,EZH2,FGF8,STK11,PTCH1,RAD51C,CDC73,RIT1,SHOC2,STIL,GATA1,CARS1,MYH11,TBL1XR1,PBX1,ZBTB20	4.63e-08	2.35e-05	Abnormality of the male genitalia
HPO	HP:0011893	15	367	9606	9606.ENSP00000221972,9606.ENSP00000246868,9606.ENSP00000256196,9606.ENSP00000262965,9606.ENSP00000330349,9606.ENSP00000336701,9606.ENSP00000360181,9606.ENSP00000365858,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000398568,9606.ENSP00000399168,9606.ENSP00000432511,9606.ENSP00000497102	CD79A,SBDS,RRAS2,TCF3,DDX41,RAD51C,SH2D1A,GATA1,TFRC,SRSF2,CD79B,PRF1,HLA-B,JAK3,CTLA4	5.9e-08	2.78e-05	Abnormal leukocyte count
HPO	HP:0012243	26	1117	9606	9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000268053,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000306999,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000356405,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000360944,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369897,9606.ENSP00000379616,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000419153,9606.ENSP00000432511	RRAS2,MDM2,BARD1,CYP11A1,BUB1B,MERTK,WRN,ESCO2,SUZ12,EZH2,FGF8,STK11,PTCH1,RAD51C,CDC73,RIT1,SHOC2,STIL,GATA1,GATA3,CARS1,MYH11,TBL1XR1,PBX1,ZBTB20,JAK3	5.69e-08	2.78e-05	Abnormal reproductive system morphology
HPO	EFO:0007987	28	1288	9606	9606.ENSP00000242480,9606.ENSP00000252818,9606.ENSP00000261438,9606.ENSP00000262741,9606.ENSP00000266269,9606.ENSP00000275364,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000310356,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000339477,9606.ENSP00000351255,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376786,9606.ENSP00000378578,9606.ENSP00000385814,9606.ENSP00000399168,9606.ENSP00000411532,9606.ENSP00000441927	EGR2,JUND,KLF3,PIK3R3,PATZ1,GNA12,ARID5B,JAZF1,NCKIPSD,HSPA4,RMI2,EBF1,STK11,CD28,RAD51C,HIP1,ICOSLG,STAT4,GATA1,GATA3,CHEK2,SP140,POU2AF1,AFF1,RPAIN,HLA-B,TOP2A,SESN3	6.56e-08	2.97e-05	Granulocyte count
