category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Keyword	KW-0024	7	117	9606	9606.ENSP00000269571,9606.ENSP00000275364,9606.ENSP00000305480,9606.ENSP00000358799,9606.ENSP00000362608,9606.ENSP00000365858,9606.ENSP00000448665	ERBB2,GNA12,FEN1,RBM15,PIM1,GATA1,DDIT3	2.36e-05	0.0013	Alternative initiation
Keyword	KW-0007	41	3362	9606	9606.ENSP00000233893,9606.ENSP00000244537,9606.ENSP00000246868,9606.ENSP00000256196,9606.ENSP00000262995,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000287598,9606.ENSP00000292782,9606.ENSP00000298139,9606.ENSP00000302961,9606.ENSP00000305480,9606.ENSP00000305699,9606.ENSP00000310356,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000333277,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000346001,9606.ENSP00000354522,9606.ENSP00000356405,9606.ENSP00000358799,9606.ENSP00000360181,9606.ENSP00000360944,9606.ENSP00000365858,9606.ENSP00000369897,9606.ENSP00000376276,9606.ENSP00000378578,9606.ENSP00000378699,9606.ENSP00000380942,9606.ENSP00000405574,9606.ENSP00000410402,9606.ENSP00000411532,9606.ENSP00000428426,9606.ENSP00000491215,9606.ENSP00000494373,9606.ENSP00000498653	HSPE1,H4C6,SBDS,RRAS2,GAB1,ATF2,POLQ,CDK2,PML,NCOR1,BUB1B,DCUN1D1,WRN,HSPA4,FEN1,HOOK3,RMI2,EBF1,STK11,H3C13,EZR,FOXO3,RPL3,TOP1,CDC73,RBM15,SH2D1A,STIL,GATA1,CARS1,SRSF2,AFF1,CDK1,ARHGEF12,TBL1XR1,MAP2K4,TOP2A,TCEA1,HNRNPU,MTAP,DEK	0.00013	0.0067	Acetylation
Keyword	KW-0488	18	973	9606	9606.ENSP00000221972,9606.ENSP00000244537,9606.ENSP00000246792,9606.ENSP00000256196,9606.ENSP00000262965,9606.ENSP00000279873,9606.ENSP00000302961,9606.ENSP00000305480,9606.ENSP00000324856,9606.ENSP00000333277,9606.ENSP00000339527,9606.ENSP00000358799,9606.ENSP00000369129,9606.ENSP00000379616,9606.ENSP00000388107,9606.ENSP00000410402,9606.ENSP00000431012,9606.ENSP00000491215	CD79A,H4C6,RRAS,RRAS2,TCF3,ARID5B,HSPA4,FEN1,STK11,H3C13,FOXO3,RBM15,DSP,MYH11,UBA52,MAP2K4,ARHGEF10,HNRNPU	0.00015	0.0072	Methylation
Keyword	KW-0067	22	1379	9606	9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000269571,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000302961,9606.ENSP00000324856,9606.ENSP00000330349,9606.ENSP00000336701,9606.ENSP00000356832,9606.ENSP00000362608,9606.ENSP00000364805,9606.ENSP00000369897,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000379616,9606.ENSP00000381097,9606.ENSP00000410402,9606.ENSP00000411532,9606.ENSP00000432511,9606.ENSP00000491215	POLQ,CDK2,ERBB2,BUB1B,MERTK,WRN,HSPA4,STK11,DDX41,RAD51C,SGK1,PIM1,HSPA1L,CARS1,CHEK2,CDK1,MYH11,EPHB1,MAP2K4,TOP2A,JAK3,HNRNPU	0.00021	0.0093	ATP-binding
Keyword	KW-0547	26	1776	9606	9606.ENSP00000246792,9606.ENSP00000256196,9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000269571,9606.ENSP00000275364,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000298139,9606.ENSP00000302961,9606.ENSP00000324856,9606.ENSP00000330349,9606.ENSP00000336701,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000362608,9606.ENSP00000364805,9606.ENSP00000369897,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000379616,9606.ENSP00000381097,9606.ENSP00000410402,9606.ENSP00000411532,9606.ENSP00000432511,9606.ENSP00000491215	RRAS,RRAS2,POLQ,CDK2,ERBB2,GNA12,BUB1B,MERTK,WRN,HSPA4,STK11,DDX41,RAD51C,SGK1,RIT1,PIM1,HSPA1L,CARS1,CHEK2,CDK1,MYH11,EPHB1,MAP2K4,TOP2A,JAK3,HNRNPU	0.00021	0.0093	Nucleotide-binding
Keyword	KW-1064	7	168	9606	9606.ENSP00000053243,9606.ENSP00000221972,9606.ENSP00000360181,9606.ENSP00000376544,9606.ENSP00000399168,9606.ENSP00000432511,9606.ENSP00000497102	TNFRSF17,CD79A,SH2D1A,CD79B,HLA-B,JAK3,CTLA4	0.00021	0.0093	Adaptive immunity
Keyword	KW-0043	7	177	9606	9606.ENSP00000268058,9606.ENSP00000287598,9606.ENSP00000324856,9606.ENSP00000332353,9606.ENSP00000356405,9606.ENSP00000372023,9606.ENSP00000457991	PML,BUB1B,STK11,PTCH1,CDC73,CHEK2,PHLPP2	0.00028	0.0105	Tumor suppressor
Keyword	KW-0053	12	534	9606	9606.ENSP00000263464,9606.ENSP00000268058,9606.ENSP00000287598,9606.ENSP00000324856,9606.ENSP00000336747,9606.ENSP00000339527,9606.ENSP00000356832,9606.ENSP00000362608,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000410402,9606.ENSP00000448665	BIRC3,PML,BUB1B,STK11,HIP1,FOXO3,SGK1,PIM1,CHEK2,CDK1,MAP2K4,DDIT3	0.00039	0.0136	Apoptosis
Keyword	KW-0227	10	386	9606	9606.ENSP00000260947,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266970,9606.ENSP00000298139,9606.ENSP00000305480,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000364589,9606.ENSP00000372023	BARD1,ATF2,POLQ,CDK2,WRN,FEN1,STK11,RAD51C,CUL4A,CHEK2	0.00041	0.0138	DNA damage
Keyword	KW-0346	5	88	9606	9606.ENSP00000233893,9606.ENSP00000302961,9606.ENSP00000356832,9606.ENSP00000410402,9606.ENSP00000448665	HSPE1,HSPA4,SGK1,MAP2K4,DDIT3	0.00045	0.0144	Stress response
Keyword	KW-0963	52	5095	9606	9606.ENSP00000239938,9606.ENSP00000246868,9606.ENSP00000258149,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000266970,9606.ENSP00000268058,9606.ENSP00000269571,9606.ENSP00000275015,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000287598,9606.ENSP00000302961,9606.ENSP00000305699,9606.ENSP00000306105,9606.ENSP00000306522,9606.ENSP00000307199,9606.ENSP00000307272,9606.ENSP00000324856,9606.ENSP00000331040,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000346001,9606.ENSP00000351255,9606.ENSP00000355812,9606.ENSP00000356379,9606.ENSP00000356832,9606.ENSP00000358464,9606.ENSP00000360181,9606.ENSP00000360944,9606.ENSP00000362608,9606.ENSP00000369129,9606.ENSP00000369897,9606.ENSP00000375899,9606.ENSP00000378699,9606.ENSP00000380942,9606.ENSP00000383295,9606.ENSP00000385814,9606.ENSP00000388107,9606.ENSP00000406229,9606.ENSP00000410402,9606.ENSP00000411532,9606.ENSP00000432511,9606.ENSP00000441927,9606.ENSP00000448665,9606.ENSP00000451506,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000494373	EGR1,SBDS,MDM2,BIRC3,ATF2,CDK2,PML,ERBB2,NFKBIE,GNA12,AIP,BUB1B,HSPA4,HOOK3,CEP89,CAMTA1,AHSP,RPTOR,STK11,OLIG2,RAD51C,HIP1,EZR,FOXO3,RPL3,STAT4,FGFR1OP,ASPM,SGK1,SHOC2,SH2D1A,STIL,PIM1,DSP,CARS1,SP140,CDK1,ARHGEF12,NBEA,RPAIN,UBA52,FAT1,MAP2K4,TOP2A,JAK3,SESN3,DDIT3,TCL1A,PHLPP2,YAP1,HNRNPU,MTAP	0.0011	0.0327	Cytoplasm
Keyword	KW-0678	12	611	9606	9606.ENSP00000261438,9606.ENSP00000266269,9606.ENSP00000268712,9606.ENSP00000316578,9606.ENSP00000320147,9606.ENSP00000363689,9606.ENSP00000365858,9606.ENSP00000405574,9606.ENSP00000405890,9606.ENSP00000448665,9606.ENSP00000478927,9606.ENSP00000491215	KLF3,PATZ1,NCOR1,SUZ12,EZH2,ID3,GATA1,TBL1XR1,PBX1,DDIT3,YAP1,HNRNPU	0.0012	0.0345	Repressor
Keyword	KW-0799	2	6	9606	9606.ENSP00000354522,9606.ENSP00000411532	TOP1,TOP2A	0.0013	0.0345	Topoisomerase
Keyword	KW-0829	5	110	9606	9606.ENSP00000269571,9606.ENSP00000295408,9606.ENSP00000381097,9606.ENSP00000410402,9606.ENSP00000432511	ERBB2,MERTK,EPHB1,MAP2K4,JAK3	0.0012	0.0345	Tyrosine-protein kinase
Keyword	KW-0025	89	10313	9606	9606.ENSP00000053243,9606.ENSP00000221972,9606.ENSP00000237696,9606.ENSP00000237853,9606.ENSP00000242480,9606.ENSP00000256196,9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000261438,9606.ENSP00000261503,9606.ENSP00000262741,9606.ENSP00000262965,9606.ENSP00000262995,9606.ENSP00000263209,9606.ENSP00000264110,9606.ENSP00000264233,9606.ENSP00000266269,9606.ENSP00000266970,9606.ENSP00000268053,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000273857,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000287598,9606.ENSP00000291574,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000306105,9606.ENSP00000306522,9606.ENSP00000306999,9606.ENSP00000307272,9606.ENSP00000310356,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000324890,9606.ENSP00000332353,9606.ENSP00000336701,9606.ENSP00000336747,9606.ENSP00000336752,9606.ENSP00000339527,9606.ENSP00000347602,9606.ENSP00000352798,9606.ENSP00000355812,9606.ENSP00000356379,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000358501,9606.ENSP00000358799,9606.ENSP00000360181,9606.ENSP00000360944,9606.ENSP00000364589,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000369897,9606.ENSP00000372023,9606.ENSP00000375899,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000378578,9606.ENSP00000378699,9606.ENSP00000379616,9606.ENSP00000380942,9606.ENSP00000381097,9606.ENSP00000383295,9606.ENSP00000385814,9606.ENSP00000405890,9606.ENSP00000410402,9606.ENSP00000410481,9606.ENSP00000410603,9606.ENSP00000411532,9606.ENSP00000419153,9606.ENSP00000428426,9606.ENSP00000431012,9606.ENSP00000432511,9606.ENSP00000441927,9606.ENSP00000448665,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000480428,9606.ENSP00000491215,9606.ENSP00000494373,9606.ENSP00000497102,9606.ENSP00000498653	TNFRSF17,CD79A,RARRES1,ELL2,EGR2,RRAS2,MDM2,BARD1,KLF3,SPECC1,PIK3R3,TCF3,GAB1,DGCR8,ATF2,POLQ,PATZ1,CDK2,CYP11A1,PML,NCOR1,ERBB2,CORIN,ARID5B,JAZF1,BUB1B,TRAPPC10,NCKIPSD,HSPA4,CEP89,CAMTA1,ESCO2,RPTOR,RMI2,EZH2,FGF8,EBF1,STK11,CD28,PTCH1,RAD51C,HIP1,FIP1L1,FOXO3,ARID4A,COL18A1,FGFR1OP,ASPM,SGK1,RIT1,SHOC2,CD58,RBM15,SH2D1A,STIL,CUL4A,GATA1,GATA3,DSP,CARS1,CHEK2,SP140,SRSF2,CD79B,AFF1,CDK1,MYH11,ARHGEF12,EPHB1,NBEA,RPAIN,PBX1,MAP2K4,LTB,FAM131B,TOP2A,ZBTB20,TCEA1,ARHGEF10,JAK3,SESN3,DDIT3,PHLPP2,YAP1,B4GALT3,HNRNPU,MTAP,CTLA4,DEK	0.0014	0.0366	Alternative splicing
Keyword	KW-0418	12	634	9606	9606.ENSP00000266970,9606.ENSP00000269571,9606.ENSP00000287598,9606.ENSP00000295408,9606.ENSP00000324856,9606.ENSP00000356832,9606.ENSP00000362608,9606.ENSP00000372023,9606.ENSP00000378699,9606.ENSP00000381097,9606.ENSP00000410402,9606.ENSP00000432511	CDK2,ERBB2,BUB1B,MERTK,STK11,SGK1,PIM1,CHEK2,CDK1,EPHB1,MAP2K4,JAK3	0.0017	0.0412	Kinase
