category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
DISEASES	DOID:7148	8	74	9606	9606.ENSP00000279873,9606.ENSP00000324890,9606.ENSP00000351255,9606.ENSP00000358501,9606.ENSP00000368632,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000497102	ARID5B,CD28,STAT4,CD58,GATA3,TNF,HLA-B,CTLA4	9.24e-08	3.86e-05	Rheumatoid arthritis
DISEASES	DOID:229	11	192	9606	9606.ENSP00000233893,9606.ENSP00000260947,9606.ENSP00000269571,9606.ENSP00000283928,9606.ENSP00000316578,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000372023,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000478927	HSPE1,BARD1,ERBB2,JAZF1,SUZ12,STK11,RAD51C,CHEK2,TNF,HLA-B,YAP1	1.57e-07	6.01e-05	Female reproductive system disease
DISEASES	DOID:0060032	11	200	9606	9606.ENSP00000229135,9606.ENSP00000279873,9606.ENSP00000324890,9606.ENSP00000351255,9606.ENSP00000352798,9606.ENSP00000358501,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000497102	IFNG,ARID5B,CD28,STAT4,COL18A1,CD58,GATA3,DSP,TNF,HLA-B,CTLA4	2.32e-07	8.19e-05	Autoimmune disease of musculoskeletal system
DISEASES	DOID:74	16	473	9606	9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000263464,9606.ENSP00000268058,9606.ENSP00000279873,9606.ENSP00000307199,9606.ENSP00000336701,9606.ENSP00000336752,9606.ENSP00000365858,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000378578,9606.ENSP00000379616,9606.ENSP00000398698,9606.ENSP00000405890,9606.ENSP00000451506	CD79A,IFNG,BIRC3,PML,ARID5B,AHSP,RAD51C,FIP1L1,GATA1,SRSF2,CD79B,AFF1,MYH11,TNF,PBX1,TCL1A	2.52e-07	8.27e-05	Hematopoietic system disease
DISEASES	DOID:2914	19	675	9606	9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000263464,9606.ENSP00000279873,9606.ENSP00000324890,9606.ENSP00000351255,9606.ENSP00000352798,9606.ENSP00000358501,9606.ENSP00000360181,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000376544,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405890,9606.ENSP00000432511,9606.ENSP00000451506,9606.ENSP00000497102	CD79A,IFNG,BIRC3,ARID5B,CD28,STAT4,COL18A1,CD58,SH2D1A,GATA3,DSP,CD79B,PRF1,TNF,HLA-B,PBX1,JAK3,TCL1A,CTLA4	2.77e-07	8.5e-05	Immune system disease
DISEASES	DOID:0060118	8	92	9606	9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000269571,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000372023,9606.ENSP00000497102	MDM2,BARD1,ERBB2,EBF1,STK11,RAD51C,CHEK2,CTLA4	4.35e-07	0.00012	Thoracic disease
DISEASES	DOID:28	14	398	9606	9606.ENSP00000246868,9606.ENSP00000260947,9606.ENSP00000268053,9606.ENSP00000269571,9606.ENSP00000279146,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000356405,9606.ENSP00000372023,9606.ENSP00000376544,9606.ENSP00000398698,9606.ENSP00000478927,9606.ENSP00000497102	SBDS,BARD1,CYP11A1,ERBB2,AIP,FGF8,STK11,RAD51C,CDC73,CHEK2,CD79B,TNF,YAP1,CTLA4	9.51e-07	0.00026	Endocrine system disease
DISEASES	DOID:5093	7	71	9606	9606.ENSP00000258149,9606.ENSP00000260947,9606.ENSP00000269571,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000372023,9606.ENSP00000497102	MDM2,BARD1,ERBB2,STK11,RAD51C,CHEK2,CTLA4	1.07e-06	0.00027	Thoracic cancer
DISEASES	DOID:3463	7	82	9606	9606.ENSP00000260947,9606.ENSP00000269571,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000372023,9606.ENSP00000497102	BARD1,ERBB2,EBF1,STK11,RAD51C,CHEK2,CTLA4	2.63e-06	0.00061	Breast disease
DISEASES	DOID:0050687	14	451	9606	9606.ENSP00000233893,9606.ENSP00000269571,9606.ENSP00000283928,9606.ENSP00000306522,9606.ENSP00000320147,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000356405,9606.ENSP00000372023,9606.ENSP00000398698,9606.ENSP00000406229,9606.ENSP00000478927,9606.ENSP00000494373,9606.ENSP00000497102	HSPE1,ERBB2,JAZF1,CAMTA1,EZH2,OLIG2,PTCH1,CDC73,CHEK2,TNF,FAT1,YAP1,MTAP,CTLA4	3.91e-06	0.00085	Cell type cancer
DISEASES	DOID:0050161	10	226	9606	9606.ENSP00000229135,9606.ENSP00000269571,9606.ENSP00000324856,9606.ENSP00000336752,9606.ENSP00000352798,9606.ENSP00000357305,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000398698,9606.ENSP00000497102	IFNG,ERBB2,STK11,FIP1L1,COL18A1,RIT1,GATA3,DSP,TNF,CTLA4	5.39e-06	0.001	Lower respiratory tract disease
DISEASES	DOID:1579	11	277	9606	9606.ENSP00000229135,9606.ENSP00000269571,9606.ENSP00000324856,9606.ENSP00000336752,9606.ENSP00000352798,9606.ENSP00000357305,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000497102	IFNG,ERBB2,STK11,FIP1L1,COL18A1,RIT1,GATA3,DSP,TNF,HLA-B,CTLA4	4.88e-06	0.001	Respiratory system disease
DISEASES	DOID:75	9	174	9606	9606.ENSP00000221972,9606.ENSP00000229135,9606.ENSP00000263464,9606.ENSP00000360181,9606.ENSP00000376544,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000405890,9606.ENSP00000451506	CD79A,IFNG,BIRC3,SH2D1A,CD79B,PRF1,TNF,PBX1,TCL1A	4.87e-06	0.001	Lymphatic system disease
DISEASES	DOID:850	9	178	9606	9606.ENSP00000229135,9606.ENSP00000269571,9606.ENSP00000324856,9606.ENSP00000336752,9606.ENSP00000352798,9606.ENSP00000357305,9606.ENSP00000369129,9606.ENSP00000398698,9606.ENSP00000497102	IFNG,ERBB2,STK11,FIP1L1,COL18A1,RIT1,DSP,TNF,CTLA4	5.81e-06	0.0011	Lung disease
DISEASES	DOID:1612	6	62	9606	9606.ENSP00000260947,9606.ENSP00000269571,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000372023,9606.ENSP00000497102	BARD1,ERBB2,STK11,RAD51C,CHEK2,CTLA4	7.18e-06	0.0012	Breast cancer
DISEASES	DOID:0080001	14	540	9606	9606.ENSP00000229135,9606.ENSP00000258149,9606.ENSP00000279873,9606.ENSP00000298139,9606.ENSP00000324890,9606.ENSP00000351255,9606.ENSP00000352798,9606.ENSP00000356405,9606.ENSP00000358501,9606.ENSP00000368632,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000494373,9606.ENSP00000497102	IFNG,MDM2,ARID5B,WRN,CD28,STAT4,COL18A1,CDC73,CD58,GATA3,TNF,HLA-B,MTAP,CTLA4	2.79e-05	0.0044	Bone disease
DISEASES	DOID:612	13	470	9606	9606.ENSP00000229135,9606.ENSP00000279873,9606.ENSP00000324890,9606.ENSP00000351255,9606.ENSP00000352798,9606.ENSP00000358501,9606.ENSP00000360181,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000432511,9606.ENSP00000497102	IFNG,ARID5B,CD28,STAT4,COL18A1,CD58,SH2D1A,GATA3,DSP,TNF,HLA-B,JAK3,CTLA4	2.86e-05	0.0044	Primary immunodeficiency disease
DISEASES	DOID:5683	3	7	9606	9606.ENSP00000260947,9606.ENSP00000336701,9606.ENSP00000372023	BARD1,RAD51C,CHEK2	3.65e-05	0.0054	Hereditary breast ovarian cancer syndrome
DISEASES	DOID:3093	7	130	9606	9606.ENSP00000260947,9606.ENSP00000266970,9606.ENSP00000269571,9606.ENSP00000316578,9606.ENSP00000332353,9606.ENSP00000376544,9606.ENSP00000478927	BARD1,CDK2,ERBB2,SUZ12,PTCH1,CD79B,YAP1	4.47e-05	0.0064	Nervous system cancer
DISEASES	DOID:676	4	28	9606	9606.ENSP00000351255,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000497102	STAT4,TNF,HLA-B,CTLA4	6.55e-05	0.0091	Juvenile rheumatoid arthritis
DISEASES	DOID:0060039	6	97	9606	9606.ENSP00000229135,9606.ENSP00000352798,9606.ENSP00000369129,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000497102	IFNG,COL18A1,DSP,TNF,HLA-B,CTLA4	7.71e-05	0.0104	Autoimmune disease of skin and connective tissue
DISEASES	DOID:0060072	9	257	9606	9606.ENSP00000258149,9606.ENSP00000269571,9606.ENSP00000279146,9606.ENSP00000283928,9606.ENSP00000306522,9606.ENSP00000332353,9606.ENSP00000356405,9606.ENSP00000410603,9606.ENSP00000498653	MDM2,ERBB2,AIP,JAZF1,CAMTA1,PTCH1,CDC73,FAM131B,DEK	9.32e-05	0.0122	Benign neoplasm
DISEASES	DOID:65	16	774	9606	9606.ENSP00000229135,9606.ENSP00000258149,9606.ENSP00000279873,9606.ENSP00000298139,9606.ENSP00000320147,9606.ENSP00000324890,9606.ENSP00000351255,9606.ENSP00000352798,9606.ENSP00000356405,9606.ENSP00000358501,9606.ENSP00000368632,9606.ENSP00000369129,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000494373,9606.ENSP00000497102	IFNG,MDM2,ARID5B,WRN,EZH2,CD28,STAT4,COL18A1,CDC73,CD58,GATA3,DSP,TNF,HLA-B,MTAP,CTLA4	0.0001	0.0133	Connective tissue disease
DISEASES	DOID:1324	5	64	9606	9606.ENSP00000269571,9606.ENSP00000324856,9606.ENSP00000357305,9606.ENSP00000398698,9606.ENSP00000497102	ERBB2,STK11,RIT1,TNF,CTLA4	0.00011	0.0138	Lung cancer
DISEASES	DOID:0060058	6	105	9606	9606.ENSP00000221972,9606.ENSP00000263464,9606.ENSP00000376544,9606.ENSP00000398698,9606.ENSP00000405890,9606.ENSP00000451506	CD79A,BIRC3,CD79B,TNF,PBX1,TCL1A	0.00012	0.0141	Lymphoma
DISEASES	DOID:12603	4	38	9606	9606.ENSP00000279873,9606.ENSP00000378578,9606.ENSP00000405890,9606.ENSP00000451506	ARID5B,AFF1,PBX1,TCL1A	0.00019	0.0228	Acute leukemia
DISEASES	DOID:526	3	14	9606	9606.ENSP00000229135,9606.ENSP00000398698,9606.ENSP00000399168	IFNG,TNF,HLA-B	0.0002	0.023	Human immunodeficiency virus infectious disease
DISEASES	DOID:0060084	7	173	9606	9606.ENSP00000258149,9606.ENSP00000269571,9606.ENSP00000279146,9606.ENSP00000306522,9606.ENSP00000356405,9606.ENSP00000410603,9606.ENSP00000498653	MDM2,ERBB2,AIP,CAMTA1,CDC73,FAM131B,DEK	0.00025	0.0263	Cell type benign neoplasm
DISEASES	DOID:438	4	42	9606	9606.ENSP00000229135,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000497102	IFNG,TNF,HLA-B,CTLA4	0.00028	0.0288	Autoimmune disease of the nervous system
DISEASES	DOID:2277	7	186	9606	9606.ENSP00000260947,9606.ENSP00000321797,9606.ENSP00000324856,9606.ENSP00000336701,9606.ENSP00000372023,9606.ENSP00000376544,9606.ENSP00000478927	BARD1,FGF8,STK11,RAD51C,CHEK2,CD79B,YAP1	0.00038	0.0375	Gonadal disease
DISEASES	DOID:363	4	46	9606	9606.ENSP00000233893,9606.ENSP00000283928,9606.ENSP00000316578,9606.ENSP00000399168	HSPE1,JAZF1,SUZ12,HLA-B	0.00038	0.0375	Uterine cancer
DISEASES	DOID:934	6	133	9606	9606.ENSP00000229135,9606.ENSP00000266269,9606.ENSP00000358501,9606.ENSP00000360181,9606.ENSP00000398698,9606.ENSP00000399168	IFNG,PATZ1,CD58,SH2D1A,TNF,HLA-B	0.0004	0.0379	Viral infectious disease
DISEASES	DOID:3996	5	89	9606	9606.ENSP00000258149,9606.ENSP00000263209,9606.ENSP00000269571,9606.ENSP00000406229,9606.ENSP00000497102	MDM2,DGCR8,ERBB2,FAT1,CTLA4	0.00047	0.0444	Urinary system cancer
